interaction_id,customer_id,interaction_date,interaction_type
6597,648,2025-05-23,Technical Support
6598,1232,2025-10-16,Complaint
6599,631,2025-10-15,Technical Support
6600,12,2025-08-13,Service Inquiry
6601,1963,2025-07-21,Service Inquiry
6602,1839,2025-10-11,Account Maintenance
6603,292,2025-10-09,Service Inquiry
6604,1503,2025-10-07,Service Inquiry
6605,135,2025-10-27,Service Inquiry
6606,1616,2025-10-15,Service Inquiry
6607,1483,2025-08-08,Service Inquiry
6608,778,2025-10-12,Technical Support
6609,1725,2025-05-14,Service Inquiry
6610,147,2025-09-15,Service Inquiry
6611,565,2025-08-27,Service Inquiry
6612,1281,2025-10-02,Product Inquiry
6613,484,2025-09-28,Complaint
6614,1684,2025-10-23,Service Inquiry
6615,1844,2025-10-09,Complaint
6616,1462,2025-10-13,Service Inquiry
6617,966,2025-08-22,Complaint
6618,1649,2025-10-27,Technical Support
6619,48,2025-10-07,Service Inquiry
6620,1924,2025-10-19,Service Inquiry
6621,1182,2025-08-28,Product Inquiry
6622,203,2025-06-27,Service Inquiry
6623,1945,2024-11-14,Service Inquiry
6624,373,2025-09-11,Product Inquiry
6625,759,2025-04-16,Product Inquiry
6626,791,2025-10-28,Complaint
6627,1216,2025-09-13,Service Inquiry
6628,1331,2025-10-20,Service Inquiry
6629,754,2025-10-09,Service Inquiry
6630,301,2025-09-07,Service Inquiry
6631,1751,2025-06-14,Complaint
6632,644,2025-09-25,Product Inquiry
6633,1280,2025-08-05,Service Inquiry
6634,873,2025-08-30,Service Inquiry
6635,437,2025-10-16,Complaint
6636,1383,2025-10-12,Service Inquiry
6637,161,2025-09-18,Service Inquiry
6638,1012,2025-09-02,Service Inquiry
6639,845,2025-09-05,Service Inquiry
6640,237,2025-07-09,Service Inquiry
6641,1616,2025-09-09,Service Inquiry
6642,814,2025-10-25,Service Inquiry
6643,1010,2025-10-11,Product Inquiry
6644,633,2025-09-18,Complaint
6645,1873,2025-10-16,Service Inquiry
6646,183,2025-03-31,Service Inquiry
6647,1536,2025-10-04,Technical Support
6648,544,2025-07-17,Service Inquiry
6649,1063,2025-09-05,Complaint
6650,1883,2025-09-05,Service Inquiry
6651,477,2025-03-02,Service Inquiry
6652,204,2025-10-08,Service Inquiry
6653,685,2025-08-22,Service Inquiry
6654,943,2025-10-16,Service Inquiry
6655,1719,2025-09-03,Service Inquiry
6656,1034,2025-09-06,Service Inquiry
6657,173,2025-08-23,Complaint
6658,1689,2025-07-12,Technical Support
6659,1467,2025-10-10,Service Inquiry
6660,734,2025-09-17,Service Inquiry
6661,1504,2025-02-28,Complaint
6662,1984,2025-10-10,Service Inquiry
6663,281,2025-09-26,Service Inquiry
6664,854,2025-04-09,Service Inquiry
6665,121,2025-09-07,Account Maintenance
6666,1700,2025-08-12,Complaint
6667,811,2025-05-09,Technical Support
6668,640,2025-10-27,Service Inquiry
6669,518,2025-07-07,Service Inquiry
6670,1248,2025-05-26,Product Inquiry
6671,71,2025-10-21,Service Inquiry
6672,96,2025-10-15,Service Inquiry
6673,459,2025-09-01,Service Inquiry
6674,1619,2025-08-26,Service Inquiry
6675,1128,2025-10-05,Product Inquiry
6676,1256,2025-09-26,Service Inquiry
6677,231,2025-09-26,Technical Support
6678,86,2025-07-19,Service Inquiry
6679,921,2025-08-18,Account Maintenance
6680,1279,2025-09-18,Service Inquiry
6681,1620,2025-10-09,Technical Support
6682,1692,2025-10-21,Service Inquiry
6683,586,2025-07-02,Service Inquiry
6684,533,2025-10-20,Service Inquiry
6685,771,2025-10-05,Complaint
6686,915,2025-09-26,Product Inquiry
6687,1264,2025-09-19,Service Inquiry
6688,1822,2025-10-15,Service Inquiry
6689,1794,2025-08-29,Product Inquiry
6690,746,2025-10-08,Account Maintenance
6691,1423,2025-09-21,Service Inquiry
6692,1256,2025-06-08,Service Inquiry
6693,894,2025-06-05,Complaint
6694,1854,2025-09-29,Service Inquiry
6695,2000,2025-10-03,Account Maintenance
6696,167,2025-10-28,Service Inquiry
6697,624,2025-09-25,Service Inquiry
6698,1668,2025-10-11,Service Inquiry
6699,1008,2025-10-22,Account Maintenance
6700,1891,2025-08-23,Service Inquiry
6701,1293,2025-01-05,Service Inquiry
6702,957,2025-06-11,Service Inquiry
6703,1107,2025-10-06,Product Inquiry
6704,1773,2025-04-24,Service Inquiry
6705,1885,2025-10-18,Product Inquiry
6706,183,2025-05-11,Technical Support
6707,1351,2024-11-17,Service Inquiry
6708,612,2025-09-01,Complaint
6709,1736,2025-10-23,Service Inquiry
6710,887,2025-10-11,Service Inquiry
6711,1582,2025-10-11,Product Inquiry
6712,1502,2025-09-13,Complaint
6713,1182,2025-09-25,Service Inquiry
6714,1339,2025-05-17,Service Inquiry
6715,3,2025-09-10,Product Inquiry
6716,317,2025-10-19,Complaint
6717,510,2025-09-07,Product Inquiry
6718,508,2025-09-07,Technical Support
6719,20,2025-09-23,Service Inquiry
6720,1900,2025-06-26,Technical Support
6721,1948,2025-10-22,Complaint
6722,707,2025-09-25,Product Inquiry
6723,343,2025-09-25,Service Inquiry
6724,161,2025-10-24,Service Inquiry
6725,989,2025-10-05,Complaint
6726,1153,2025-10-25,Technical Support
6727,1587,2025-10-20,Account Maintenance
6728,1926,2025-09-14,Service Inquiry
6729,747,2025-07-01,Service Inquiry
6730,1299,2025-09-05,Product Inquiry
6731,1117,2025-05-27,Service Inquiry
6732,425,2025-08-11,Service Inquiry
6733,1910,2025-10-27,Service Inquiry
6734,1473,2025-10-28,Service Inquiry
6735,315,2025-10-12,Service Inquiry
6736,286,2025-07-14,Service Inquiry
6737,24,2025-08-09,Product Inquiry
6738,955,2025-08-02,Technical Support
6739,1310,2025-10-03,Product Inquiry
6740,1777,2025-10-09,Service Inquiry
6741,989,2025-08-21,Service Inquiry
6742,1640,2025-10-24,Product Inquiry
6743,924,2025-08-18,Service Inquiry
6744,1500,2025-08-10,Account Maintenance
6745,588,2025-08-07,Service Inquiry
6746,1558,2025-07-22,Service Inquiry
6747,1053,2025-08-17,Service Inquiry
6748,1353,2025-10-09,Complaint
6749,260,2025-08-05,Product Inquiry
6750,147,2025-09-03,Complaint
6751,1390,2025-10-13,Service Inquiry
6752,275,2025-03-24,Service Inquiry
6753,767,2025-09-24,Service Inquiry
6754,1011,2025-05-22,Complaint
6755,1519,2025-08-13,Complaint
6756,72,2025-10-19,Service Inquiry
6757,1690,2025-10-15,Product Inquiry
6758,321,2025-08-17,Product Inquiry
6759,792,2025-08-31,Product Inquiry
6760,1779,2025-08-25,Account Maintenance
6761,726,2025-10-27,Service Inquiry
6762,1145,2025-08-09,Service Inquiry
6763,45,2025-09-11,Complaint
6764,1345,2025-10-24,Service Inquiry
6765,1406,2025-09-23,Service Inquiry
6766,214,2025-08-24,Service Inquiry
6767,929,2025-08-25,Complaint
6768,636,2025-07-21,Service Inquiry
6769,1355,2025-08-24,Service Inquiry
6770,1135,2025-10-03,Service Inquiry
6771,839,2025-10-04,Product Inquiry
6772,425,2025-09-03,Technical Support
6773,1061,2025-08-01,Service Inquiry
6774,1850,2025-07-27,Service Inquiry
6775,903,2025-10-23,Service Inquiry
6776,1076,2025-09-17,Technical Support
6777,694,2025-10-17,Service Inquiry
6778,1790,2025-09-22,Technical Support
6779,386,2025-08-27,Service Inquiry
6780,1232,2025-10-14,Service Inquiry
6781,1107,2025-10-15,Product Inquiry
6782,1285,2025-05-14,Technical Support
6783,96,2025-09-26,Product Inquiry
6784,810,2025-10-19,Service Inquiry
6785,952,2025-07-26,Service Inquiry
6786,1977,2025-07-27,Technical Support
6787,1818,2025-01-04,Complaint
6788,1708,2025-09-01,Service Inquiry
6789,1862,2025-10-07,Account Maintenance
6790,1173,2025-06-29,Service Inquiry
6791,274,2025-10-24,Account Maintenance
6792,1613,2025-09-10,Technical Support
6793,1707,2025-10-08,Account Maintenance
6794,519,2025-10-09,Service Inquiry
6795,1542,2025-09-02,Product Inquiry
6796,1106,2025-09-13,Service Inquiry
6797,239,2025-10-21,Service Inquiry
6798,1246,2025-10-13,Complaint
6799,860,2025-07-31,Complaint
6800,841,2025-10-01,Service Inquiry
6801,1089,2025-09-28,Account Maintenance
6802,627,2025-10-22,Service Inquiry
6803,1469,2025-10-17,Service Inquiry
6804,314,2025-08-18,Service Inquiry
6805,1225,2025-08-24,Service Inquiry
6806,1876,2025-09-20,Service Inquiry
6807,300,2025-09-06,Product Inquiry
6808,491,2025-10-04,Technical Support
6809,1153,2025-07-15,Product Inquiry
6810,1571,2025-05-09,Service Inquiry
6811,157,2025-04-09,Service Inquiry
6812,1679,2025-10-20,Complaint
6813,355,2025-10-25,Service Inquiry
6814,349,2025-09-06,Product Inquiry
6815,386,2025-08-17,Service Inquiry
6816,674,2025-09-07,Service Inquiry
6817,832,2025-04-11,Service Inquiry
6818,439,2025-06-30,Technical Support
6819,1734,2025-09-15,Service Inquiry
6820,117,2025-08-20,Service Inquiry
6821,1273,2025-10-14,Technical Support
6822,966,2025-10-27,Technical Support
6823,733,2025-09-09,Product Inquiry
6824,1362,2025-10-11,Service Inquiry
6825,1962,2025-09-04,Product Inquiry
6826,740,2025-08-12,Service Inquiry
6827,1224,2025-06-19,Complaint
6828,1678,2025-07-04,Complaint
6829,995,2025-10-16,Service Inquiry
6830,1216,2025-05-06,Technical Support
6831,63,2025-07-05,Complaint
6832,805,2025-10-01,Service Inquiry
6833,1646,2025-08-03,Service Inquiry
6834,429,2025-08-06,Service Inquiry
6835,1042,2025-07-28,Service Inquiry
6836,1526,2025-10-15,Service Inquiry
6837,87,2025-10-07,Technical Support
6838,1496,2025-09-29,Complaint
6839,825,2025-08-17,Product Inquiry
6840,1533,2025-09-19,Technical Support
6841,154,2025-07-09,Complaint
6842,914,2025-07-28,Service Inquiry
6843,472,2025-10-15,Service Inquiry
6844,420,2025-09-20,Account Maintenance
6845,1744,2025-08-31,Service Inquiry
6846,1879,2025-10-20,Account Maintenance
6847,1173,2025-10-25,Product Inquiry
6848,192,2025-08-17,Service Inquiry
6849,240,2025-10-06,Complaint
6850,1672,2025-09-30,Technical Support
6851,1939,2025-10-24,Service Inquiry
6852,1169,2025-10-16,Product Inquiry
6853,1055,2025-06-12,Product Inquiry
6854,1367,2025-08-10,Service Inquiry
6855,1514,2025-08-22,Service Inquiry
6856,401,2025-10-22,Service Inquiry
6857,461,2025-09-26,Service Inquiry
6858,1946,2025-08-19,Complaint
6859,1918,2025-09-29,Service Inquiry
6860,363,2025-08-08,Complaint
6861,622,2025-01-27,Service Inquiry
6862,1488,2025-09-27,Service Inquiry
6863,1318,2025-08-27,Complaint
6864,1788,2025-09-07,Product Inquiry
6865,1065,2025-09-24,Service Inquiry
6866,1462,2025-08-16,Service Inquiry
6867,1964,2025-09-12,Service Inquiry
6868,1329,2025-10-16,Account Maintenance
6869,298,2025-10-22,Complaint
6870,457,2025-10-03,Service Inquiry
6871,891,2025-08-30,Service Inquiry
6872,1544,2025-08-26,Service Inquiry
6873,1132,2025-07-19,Service Inquiry
6874,1069,2025-10-27,Service Inquiry
6875,1613,2025-10-22,Service Inquiry
6876,423,2025-10-06,Technical Support
6877,141,2025-09-04,Service Inquiry
6878,302,2025-09-12,Product Inquiry
6879,1041,2025-10-26,Service Inquiry
6880,1035,2025-06-24,Technical Support
6881,367,2025-10-21,Complaint
6882,1367,2025-08-08,Service Inquiry
6883,1490,2025-04-01,Account Maintenance
6884,1386,2025-10-05,Technical Support
6885,1196,2025-08-01,Service Inquiry
6886,1674,2025-09-12,Technical Support
6887,1792,2025-10-01,Service Inquiry
6888,1077,2025-09-05,Product Inquiry
6889,502,2025-06-11,Service Inquiry
6890,1404,2025-09-11,Product Inquiry
6891,289,2025-10-26,Product Inquiry
6892,26,2025-09-15,Product Inquiry
6893,551,2025-09-03,Service Inquiry
6894,536,2025-05-19,Service Inquiry
6895,1793,2025-10-04,Service Inquiry
6896,1978,2025-07-28,Product Inquiry
6897,66,2025-09-20,Service Inquiry
6898,1057,2025-09-25,Service Inquiry
6899,1680,2025-09-12,Product Inquiry
6900,1885,2025-10-14,Service Inquiry
6901,423,2025-07-30,Product Inquiry
6902,1746,2025-08-25,Service Inquiry
6903,613,2025-06-28,Service Inquiry
6904,627,2025-09-27,Service Inquiry
6905,997,2025-10-24,Complaint
6906,590,2025-09-16,Service Inquiry
6907,525,2025-09-25,Complaint
6908,1089,2025-04-29,Product Inquiry
6909,894,2024-12-03,Technical Support
6910,1103,2025-10-09,Technical Support
6911,1250,2025-10-13,Service Inquiry
6912,1336,2025-10-24,Service Inquiry
6913,866,2025-10-05,Service Inquiry
6914,1134,2025-10-15,Service Inquiry
6915,462,2025-05-06,Service Inquiry
6916,1976,2025-09-20,Product Inquiry
6917,1763,2025-08-29,Service Inquiry
6918,1655,2025-06-07,Service Inquiry
6919,1239,2025-10-16,Technical Support
6920,1889,2025-10-17,Service Inquiry
6921,1844,2025-09-04,Service Inquiry
6922,352,2025-10-10,Technical Support
6923,1174,2025-08-09,Service Inquiry
6924,1603,2025-08-31,Product Inquiry
6925,296,2025-09-03,Service Inquiry
6926,799,2025-10-25,Product Inquiry
6927,1431,2025-08-09,Complaint
6928,1818,2025-06-20,Product Inquiry
6929,1008,2025-10-19,Product Inquiry
6930,247,2025-07-18,Service Inquiry
6931,1453,2025-10-07,Service Inquiry
6932,395,2025-10-20,Service Inquiry
6933,1696,2025-07-21,Complaint
6934,1863,2025-10-10,Product Inquiry
6935,1524,2025-10-12,Product Inquiry
6936,535,2025-03-19,Complaint
6937,1782,2025-09-28,Account Maintenance
6938,1037,2025-09-23,Service Inquiry
6939,1136,2025-10-22,Product Inquiry
6940,210,2025-08-07,Service Inquiry
6941,1613,2025-09-27,Service Inquiry
6942,1489,2025-10-07,Service Inquiry
6943,635,2025-10-09,Product Inquiry
6944,1597,2025-09-11,Product Inquiry
6945,1729,2025-09-24,Technical Support
6946,1069,2025-10-24,Service Inquiry
6947,1453,2025-09-30,Service Inquiry
6948,1588,2025-09-03,Product Inquiry
6949,607,2025-09-13,Product Inquiry
6950,562,2025-09-18,Product Inquiry
6951,359,2025-06-28,Service Inquiry
6952,1841,2025-07-04,Product Inquiry
6953,1662,2025-10-16,Technical Support
6954,437,2025-10-24,Service Inquiry
6955,541,2025-10-11,Account Maintenance
6956,1406,2025-10-20,Service Inquiry
6957,341,2025-09-18,Account Maintenance
6958,303,2025-09-26,Technical Support
6959,1900,2025-08-06,Service Inquiry
6960,1651,2025-08-25,Service Inquiry
6961,1521,2025-08-11,Service Inquiry
6962,441,2024-10-28,Complaint
6963,1091,2025-06-28,Product Inquiry
6964,1209,2025-08-17,Complaint
6965,414,2025-10-13,Service Inquiry
6966,849,2025-10-26,Service Inquiry
6967,1792,2025-10-14,Service Inquiry
6968,992,2025-10-12,Complaint
6969,126,2025-08-28,Service Inquiry
6970,1653,2025-10-01,Account Maintenance
6971,8,2025-07-24,Service Inquiry
6972,400,2025-09-28,Service Inquiry
6973,850,2025-09-05,Service Inquiry
6974,1170,2025-09-16,Service Inquiry
6975,43,2025-10-22,Product Inquiry
6976,517,2025-08-15,Service Inquiry
6977,1946,2025-09-21,Service Inquiry
6978,1472,2025-08-20,Service Inquiry
6979,347,2025-04-25,Product Inquiry
6980,777,2025-10-22,Complaint
6981,116,2025-09-09,Service Inquiry
6982,674,2025-06-10,Technical Support
6983,77,2025-10-20,Product Inquiry
6984,752,2025-09-18,Complaint
6985,962,2025-08-21,Service Inquiry
6986,340,2025-09-30,Technical Support
6987,676,2025-06-08,Complaint
6988,173,2025-10-20,Product Inquiry
6989,1617,2025-09-26,Service Inquiry
6990,836,2025-10-07,Product Inquiry
6991,1028,2025-10-08,Complaint
6992,561,2025-06-03,Complaint
6993,529,2025-09-28,Service Inquiry
6994,1577,2025-09-29,Service Inquiry
6995,930,2025-09-04,Service Inquiry
6996,1348,2025-08-22,Product Inquiry
6997,512,2025-06-13,Technical Support
6998,155,2025-09-29,Technical Support
6999,1922,2025-08-20,Account Maintenance
7000,513,2025-04-02,Service Inquiry
7001,1803,2025-07-22,Service Inquiry
7002,863,2025-09-23,Service Inquiry
7003,1775,2025-09-17,Service Inquiry
7004,1770,2025-08-01,Service Inquiry
7005,1142,2025-08-26,Service Inquiry
7006,1802,2025-08-09,Technical Support
7007,343,2025-08-10,Service Inquiry
7008,1579,2025-10-14,Complaint
7009,713,2025-07-14,Product Inquiry
7010,1023,2025-10-22,Service Inquiry
7011,1598,2025-10-26,Service Inquiry
7012,1400,2025-07-21,Service Inquiry
7013,111,2025-10-11,Complaint
7014,880,2025-08-17,Service Inquiry
7015,658,2025-05-19,Service Inquiry
7016,860,2025-08-28,Complaint
7017,499,2025-10-20,Technical Support
7018,357,2025-10-04,Service Inquiry
7019,64,2025-10-07,Service Inquiry
7020,51,2025-07-01,Service Inquiry
7021,444,2025-09-20,Service Inquiry
7022,930,2025-05-26,Product Inquiry
7023,601,2025-08-22,Product Inquiry
7024,1831,2025-06-20,Complaint
7025,1820,2025-07-24,Complaint
7026,726,2025-10-14,Service Inquiry
7027,294,2025-09-03,Service Inquiry
7028,1600,2025-10-22,Complaint
7029,125,2025-07-27,Service Inquiry
7030,1408,2025-09-26,Complaint
7031,1279,2025-06-04,Technical Support
7032,1298,2025-10-04,Complaint
7033,1680,2025-08-01,Service Inquiry
7034,206,2025-10-13,Product Inquiry
7035,1570,2025-10-18,Product Inquiry
7036,570,2025-09-27,Service Inquiry
7037,1008,2025-08-01,Technical Support
7038,1211,2025-09-30,Service Inquiry
7039,1590,2025-09-14,Service Inquiry
7040,103,2025-09-14,Service Inquiry
7041,1138,2025-08-23,Product Inquiry
7042,164,2025-10-13,Complaint
7043,708,2025-10-16,Service Inquiry
7044,1042,2025-10-03,Service Inquiry
7045,1557,2025-10-05,Service Inquiry
7046,1294,2025-08-02,Service Inquiry
7047,1234,2025-10-19,Service Inquiry
7048,1581,2025-05-03,Account Maintenance
7049,444,2025-10-14,Product Inquiry
7050,1643,2025-06-10,Technical Support
7051,1155,2025-10-17,Complaint
7052,288,2025-05-28,Service Inquiry
7053,1392,2025-09-19,Complaint
7054,66,2025-10-17,Service Inquiry
7055,1231,2025-07-24,Service Inquiry
7056,347,2025-10-23,Product Inquiry
7057,334,2025-09-22,Complaint
7058,1525,2025-09-17,Account Maintenance
7059,1473,2025-09-21,Product Inquiry
7060,941,2025-09-10,Service Inquiry
7061,167,2025-10-16,Product Inquiry
7062,901,2025-07-21,Complaint
7063,346,2025-10-20,Technical Support
7064,624,2025-10-23,Product Inquiry
7065,523,2025-08-27,Service Inquiry
7066,314,2025-09-04,Service Inquiry
7067,278,2025-08-31,Service Inquiry
7068,488,2025-10-12,Service Inquiry
7069,263,2025-10-27,Service Inquiry
7070,1354,2025-10-12,Service Inquiry
7071,1503,2025-10-20,Product Inquiry
7072,499,2025-10-06,Complaint
7073,756,2025-08-28,Technical Support
7074,1697,2025-10-27,Complaint
7075,1700,2025-10-05,Account Maintenance
7076,1294,2025-08-27,Service Inquiry
7077,1275,2025-05-04,Technical Support
7078,348,2025-05-16,Service Inquiry
7079,917,2025-09-22,Complaint
7080,1174,2025-07-29,Service Inquiry
7081,136,2025-07-05,Service Inquiry
7082,1860,2025-10-08,Service Inquiry
7083,790,2025-10-04,Service Inquiry
7084,73,2025-07-31,Product Inquiry
7085,105,2025-10-26,Service Inquiry
7086,708,2025-09-26,Service Inquiry
7087,1864,2025-09-14,Service Inquiry
7088,436,2025-04-15,Service Inquiry
7089,391,2025-08-27,Account Maintenance
7090,117,2025-10-11,Service Inquiry
7091,1517,2025-07-27,Account Maintenance
7092,37,2025-10-19,Service Inquiry
7093,744,2025-10-24,Service Inquiry
7094,704,2025-10-27,Account Maintenance
7095,1702,2025-10-09,Service Inquiry
7096,1347,2025-08-23,Product Inquiry
7097,818,2025-10-20,Service Inquiry
7098,480,2025-07-24,Complaint
7099,1379,2025-09-27,Product Inquiry
7100,116,2025-07-11,Service Inquiry
7101,371,2025-10-05,Service Inquiry
7102,387,2025-08-29,Service Inquiry
7103,1083,2025-09-13,Complaint
7104,1572,2025-06-19,Service Inquiry
7105,1684,2025-10-07,Service Inquiry
7106,1841,2025-09-28,Product Inquiry
7107,1436,2025-08-01,Product Inquiry
7108,1555,2025-08-07,Service Inquiry
7109,654,2025-10-14,Service Inquiry
7110,1351,2025-08-26,Service Inquiry
7111,67,2025-09-25,Complaint
7112,1202,2025-04-13,Service Inquiry
7113,1194,2025-09-22,Product Inquiry
7114,275,2025-08-16,Account Maintenance
7115,1788,2025-08-23,Service Inquiry
7116,1184,2025-08-23,Service Inquiry
7117,1732,2025-08-07,Product Inquiry
7118,10,2025-09-12,Service Inquiry
7119,146,2025-10-19,Account Maintenance
7120,2,2025-10-20,Service Inquiry
7121,1439,2025-07-13,Complaint
7122,1609,2025-05-29,Product Inquiry
7123,682,2025-08-31,Service Inquiry
7124,1195,2025-10-06,Service Inquiry
7125,1846,2025-09-12,Service Inquiry
7126,1729,2025-10-23,Complaint
7127,1974,2025-10-07,Service Inquiry
7128,892,2025-08-12,Service Inquiry
7129,1407,2025-10-17,Technical Support
7130,1346,2025-07-03,Account Maintenance
7131,1561,2025-10-20,Technical Support
7132,1548,2025-07-31,Service Inquiry
7133,1814,2025-09-04,Product Inquiry
7134,936,2025-08-23,Product Inquiry
7135,1097,2025-10-21,Complaint
7136,1147,2025-09-20,Technical Support
7137,101,2025-10-09,Complaint
7138,888,2025-09-19,Product Inquiry
7139,296,2025-09-28,Product Inquiry
7140,1836,2025-10-17,Service Inquiry
7141,643,2025-10-11,Technical Support
